raw,clean,labels
"@Yurain @dedysetyawann_ @GoodBoyNaughty @detikcom Balik lagi ke vaksinnya apa dan kenanya corona jenis apa, vaksin yg awal2 kan infonya kurang efektif kalo kena virus baru yg sudah mutasi",balik lagi ke vaksin apa dan kena corona jenis apa vaksin yang awal kan info kurang efektif jika kena virus baru yang sudah mutasi,0
"Vaksin ketiga dengan Moderna ini seharusnya diutamakan untuk tenaga kesehatan yang terlibat langsung dalam pelayanan pasien Covid19, bukan para pejabat di lingkungan rumah sakit. 

Semoga prakteknya seperti itu.",vaksin tiga dengan moderna ini harus utama untuk tenaga sehat yang libat langsung dalam layan pasien covid bukan para jabat di lingkung rumah sakit moga praktek seperti itu,1
"@afrkml ners, mau tanya kalo
udh vaksin 1 AstraZeneca, dan terkonfirmasi covid sblm dosis ke 2 (Juli) apakah vaksin ke 2 ttp diberikan sesuai jadwal/dilakukan pengulangan? jadwal kedua itu bulan september ners, terima kasih 🙏🏻 @afrkml",ners mau tanya jika sudah vaksin astrazeneca dan konfirmasi covid belum dosis ke juli apakah vaksin ke tetap beri sesuai jadwal laku ulang jadwal dua itu bulan september ners terima kasih,1
"Di Agustus 2021, Pemerintah  akan mendatangkan 45 juta dosis vaksin Covid-19 dari Sinovac, AstraZeneca, Moderna dan Pfizer.

#StokVaksinAman",di agustus perintah akan datang juta dosis vaksin covid dari sinovac astrazeneca moderna dan pfizer,1
@lapisolazuli sy tak ckp sinovac takleh lawan covid. cume nk depa consider booster utk frontliner jgak. sy keja kt klinik swasta. kami fight gile2 nk dpt slot vaksin sbb gomen dahulukan pegawai gomen je. last2 kami dpt sinovac which is skang terbukti kurang jadi dgn variant delta,saya tidak cukup sinovac takleh lawan covid cume nk depa consider booster untuk frontliner jgak saya kerja kita klinik swasta kami fight gila nk dapat slot vaksin sebab gomen dahulu pegawai gomen je last kami dapat sinovac which is skang bukti kurang jadi dengan variant delta,1
"@eko_kuntadhi Yg kumpul2 elu...
Yg ga pake masker elu...
Yg pulang kampung elu...
Yg demo rame2 elu... 
Yg ga taat aturan elu…
Yg nolak vaksin elu juga…
Giliran kena covid delta (semoga) nyalahin Pemerintah tapi minta diobatin gratis…Bgst lu drun !!",yang kumpul lu yang enggak pakai masker lu yang pulang kampung lu yang demo ramai lu yang enggak taat atur lu yang nolak vaksin lu juga gilir kena covid delta moga salah perintah tapi minta diobatin gratis bangsat kamu drun,0
Selain 3mLebih Aman dan efektif mana perbanyak vitamin ketimbang dengan vaksin yg dipaksakan dalam menjaga diri dari covid19,selain mlebih aman dan efektif mana banyak vitamin ketimbang dengan vaksin yang paksa dalam jaga diri dari covid,1
"@cienmin @SusiEmilia2 @Dennysiregar7 Saya juga ga tega liat paman saya antri bro. Tapi saya ga punya duit untuk bayar vaksin, bahkan untuk makan saja udah ngos-ngosan (kadang utang) karena sumber rejeki saat masa covid ini susah. Apa aku biarin  aja ga vaksin ya? Ga tega liatnya ngantri",saya juga enggak tega lihat paman saya antri saudara laki tapi saya enggak punya duit untuk bayar vaksin bahkan untuk makan saja sudah ngos ngosan kadang utang karena sumber rezeki saat masa covid ini susah apa saya biar saja enggak vaksin iya enggak tega lihat antri,0
"@cappuccinofloat @bagusshadi @tempodotco Apa anda tahu herd immunity ? Apakah vaksin satu satunya supporting untuk herd immunity dalam diri kita? Saat ini vaksin covid masih  fase uji coba ke 3....masih belum teruji menjadi support utama herd immunity...tapi konteks diskusinya bukan itu, tapi kenapa sinovac?",apa anda tahu herd immunity apakah vaksin satu satu supporting untuk herd immunity dalam diri kita saat ini vaksin covid masih fase uji coba ke masih belum uji jadi suppoutama herd immunity tapi konteks diskusi bukan itu tapi kenapa sinovac,1
@locomidulcecoco segera vaksin! Pengalaman pribadi saya positif covid dan bapak ibu saya sudah vaksin sinovac 2 kali hasilnya alhamdulilah beliau berdua negatif dan adik saya negatif artinya vaksin berhasil membuat kekebalan komunitas kecil di keluarga kecil saya.,segera vaksin alam pribadi saya positif covid dan bapak ibu saya sudah vaksin sinovac kali hasil alhamdulilah beliau dua negatif dan adik saya negatif arti vaksin hasil buat kebal komunitas kecil di keluarga kecil saya,1
"@Paulus_willy Kl supply Chain Vaksin gratis tidak diperbaiki , covid Akan Terus Naik Dan kematian TDK terhindarkan sementara ppkm terlalu lama Akan menimbulkan kerawanan. Ini situasi genting , butuh soludaritas bersama Bukan berbisnis diatas derita rakyat krn  ppkm Dan pandemi",kalau supply chain vaksin gratis tidak baik covid akan terus naik dan mati tidak hindar sementara ppkm terlalu lama akan timbul rawan ini situasi genting butuh soludaritas sama bukan bisnis atas derita rakyat karena ppkm dan pandemi,1
Berikut profil dari masing-masing vaksin. 1. Sinovac Vaksin Covid-19 buatan Sinovac adalah vaksin berjenis inactivated vaccine.,ikut profil dari masing masing vaksin sinovac vaksin covid buat sinovac adalah vaksin jenis inactivated vaccine,1
"Kalau ada yg ngomong, ""abis vaksin masih ada yg kena covid"" neng/kang/mbak/mas, wong baca dulu vaksin mu opo, sinovac efektivitasnya brp %, astrazeneca brp, fungsi vakin itu buat apa, itu yg kena prokes ga, dsb. Hp yo jangan cuma buat main game sama bucin tok. 

Ngawur kadang2 🥴",kalau ada yang omong habis vaksin masih ada yang kena covid neng kang mbak mas wong baca dulu vaksin mu apa sinovac efektivitas berapa astrazeneca berapa fungsi vakin itu buat apa itu yang kena prokes enggak dsb handphone ya jangan cuma buat main main sama bucin tok bicara sembarang kadang,1
"@KompasTV Mungkin Arab Saudi tidak percaya penanganan Covid, hal nyata saja mereka tidak masukan sinovac dlm list vaksin yg mereka ijinkan",mungkin arab saudi tidak percaya tangan covid hal nyata saja mereka tidak masuk sinovac dalam list vaksin yang mereka ijinkan,0
"@kumparan Kumparan tidak turut menyertakan mengapa mereka melakukan suntikan ke3? Karena mayoritas penderita covid saat ini adalah yang sudah divaksin lengkap 2x, bahkan hunian ICU mrk juga banyakan sdh vaksin. 
Ingat saat kita dijanjikan vaksin Pfizer tdk akan terjangkit covid lg? 😂😂😂",kumpar tidak turut serta mengapa mereka laku sunti ke karena mayoritas derita covid saat ini adalah yang sudah vaksin lengkap bahkan huni icu mereka juga banyak sudah vaksin ingat saat kita janji vaksin pfizer tidak akan jangkit covid lagi,0
"@Bang_Dul_ Kenapa banyak rakyat yg belum percaya bahwa vaksin covid19, solusi yg ampuh? Menurut saya karena penjelasan ke rakyat yg kurang efektif. Dari mulai awal pandemi s/d masalah vaksin itu sendiri.
Rakyat melihat kenyataan di lapangan dibandingkan dg penjelasan kurang bisa diterima.",kenapa banyak rakyat yang belum percaya bahwa vaksin covid solusi yang ampuh turut saya karena jelas ke rakyat yang kurang efektif dari mulai awal pandemi masalah vaksin itu sendiri rakyat lihat nyata di lapang banding dengan jelas kurang bisa terima,1
"Fenomena tukar nama selepas dapat suntikan vaksin Covid19. 🤣

Shafuan Pfizer.
Shafuan Zeneca.
Shafuan Sinovac.",fenomena tukar nama lepas dapat sunti vaksin covid shafuan pfizer shafuan zeneca shafuan sinovac,1
"@BiLLRaY2019 Arab Saudi saat ini menggunakan tiga vaksin Covid-19 yakni Pfizer, Moderna, dan AstraZeneca. Ketiganya telah masuk ke dalam lisensi badan kesehatan dunia (WHO). Peduli amat kata mui",arab saudi saat ini guna tiga vaksin covid yakni pfizer moderna dan astrazeneca tiga telah masuk ke dalam lisensi badan sehat dunia who peduli amat kata mui,0
"2.“Ini yang di gratiskan semua rakyat ini, yang mana? Wong ada 5 macam, ada yg harga 584rb, 292rb, 116rb, 540rb, 1jt, 2,1jt”
👉🏻 Memang betul, banyak jenis vaksin Covid-19. Bahkan ada 7 jenis, diantaranya yaitu: Moderna, Bio Farma, Oxford/AstraZeneca, Sinovac, Sinopharm, -c-",ini yang di gratis semua rakyat ini yang mana wong ada macam ada yang harga ribu ribu ribu ribu juta juta memang betul banyak jenis vaksin covid bahkan ada jenis antara yaitu moderna bio farma oxford astrazeneca sinovac sinopharm,1
"ni org2 knpa sih, vaksinasi covid gratis masi ada tp gk mau divaksin. giliran ada aturan baru vaksin covid bisa dibeli malah ngomel2 ko vaksin skrg bayar dan mahal, seakan akan terzolimi. pdhl ini cmn nambah pilihan aja, lo mau yg gratis atw bayar. aneh bgt, psti otaknya keganggu",ini orang kenapa sih vaksinasi covid gratis masih ada tapi enggak mau vaksin gilir ada atur baru vaksin covid bisa beli bahkan ngomel kok vaksin sekarang bayar dan mahal akan akan terzolimi padahal ini cuman tambah pilih saja kamu mau yang gratis atau bayar aneh banget pasti otak ganggu,1
"@pIanetmars_ @thedufresne Titip pertanyaan ttg vaksinasi bagi penyintas Covid. 

Misal Fulan divaksin Sinovac pada 1 Juni, jadwal vaksin 2 pd 28 Juni. Namun 14 Juni Fulan + covid, isoman 14 hr dan PCR - pada 30 Juni. 

Kapan Fulan vaksin lagi? Apakah diulang atau cukup 1x vaksin saja? 

Terima kasih.",titip tanya tentang vaksinasi bagi sintas covid misal fulan vaksin sinovac pada juni jadwal vaksin pada juni namun juni fulan covid isoman hari dan pcr pada juni kapan fulan vaksin lagi apakah ulang atau cukup vaksin saja terima kasih,1
"@bertanyarl beda yang buatnya aja tapi sama sama vaksin corona, sama kaya obat sakit kepala ada bodrex ada panadol. terus jenisnya juga beda, moderna gitu  tipikal mRNA vaksin, kalau sinoparm gatau tapi sinovac jenisnya vector",beda yang buat saja tapi sama sama vaksin corona sama kayak obat sakit kepala ada bodrex ada panadol terus jenis juga beda moderna begitu tipikal mrna vaksin kalau sinoparm enggak tau tapi sinovac jenis vector,1
"Akhirnya Adek saya (kategori usia 12-17 tahun) dapat Vaksin I Covid Sinovac hari ini.

Setelah sebulan yg lalu saya suruh daftar mandiri di pedulilindungi, lha dari pihak sekolahnya tidak ada tanda² buat program vaksin siswanya.

Domisili: Rembang, Jateng,
cc: Pak @ganjarpranowo",akhir adek saya kategori usia tahun dapat vaksin covid sinovac hari ini telah bulan yang lalu saya suruh daftar mandiri di pedulilindungi lah dari pihak sekolah tidak ada tanda buat program vaksin siswa domisili rembang jateng cc pak,1
"Vaksin 1, vaksin 2 pake sinovac njaremnya h+1

Sekarang vaksin 3 (booster) paoe pfizer langsung berasa njarem 🥲 Ya semoga melindungi diri ini dari corona, capek banget nggak kelar²",vaksin vaksin pakai sinovac njaremnya sekarang vaksin booster paoe pfizer langsung asa njarem iya moga lindung diri ini dari corona cape banget enggak kelar,1
"Covid-19 yang parah. 3. Vaksin Covid-19 Sinopharm Vaksin China lainnya yang digunakan di Indonesia
adalah vaksin Sinopharm. Vaksin Covid-19 ini dibuat dengan teknologi yang serupa
vaksin Sinovac, yakni menggunakan metode inactivated virus, atau dari virus
SARS-CoV-19 yang",covid yang parah vaksin covid sinopharm vaksin china lain yang guna di indonesia adalah vaksin sinopharm vaksin covid ini buat dengan teknologi yang rupa vaksin sinovac yakni guna metode inactivated virus atau dari virus sars cov yang,0
@jokowi Tolong pak presiden Jokowi beli vaksin @pfizer dan @moderna_tx  lebih banyak lagi untuk rakyat Indonesia kata lebih ampuh untuk mengatasi pandemi covid 19. Oleh who,tolong pak presiden jokowi beli vaksin dan lebih banyak lagi untuk rakyat indonesia kata lebih ampuh untuk atas pandemi covid oleh who,1
"Urang pribadi sih aware pisan sama covid ini, pake masker sama handsanitizer, cuci tangan, ga berkerumun, tapi belum ke arah kayanya harus di vaksin biarpun ada beberapa yang gratis. Mudah2an sehat terus lah ya",saya pribadi sih aware sangat sama covid ini pakai masker sama handsanitizer cuci tangan enggak kerumun tapi belum ke arah kayak harus di vaksin biarpun ada beberapa yang gratis mudah an sehat terus lah iya,1
"DKI Jakarta akan menjadi provinsi pertama yang akan menyelenggarakan vaksinasi Covid-19 untuk anak-anak usia 12-17 tahun pada Kamis (1/7).

Vaksinasi akan digelar di SMAN 20, Sawah Besar, Jakarta Pusat menggunakan vaksin asal Sinovac China.",dki jakarta akan jadi provinsi pertama yang akan selenggara vaksinasi covid untuk anak anak usia tahun pada kamis vaksinasi akan gelar di sman sawah besar jakarta pusat guna vaksin asal sinovac china,1
"WHo sudah merilis resmi 7 vaksin yang beredar ini efektif melindungi seseorang dari vaksin Covid. Jadi jangan termakan hoax ya Twips. Cari tahu kebenarannya dulu

#AmpuhMelawan",who sudah rilis resmi vaksin yang edar ini efektif lindung orang dari vaksin covid jadi jangan makan isu bohong iya twips cari tahu benar dulu,1
@keuangannews_id Buka sj semua kejahatan yg arogan ini. Keterlibatannya dg kecurangan Pilpres/Tambang2 di  Papua/Reklamasi Jkt/KA Cepat Jkt Bdg/mobilisasi TKA China/Meikarta/Covid-19/Vaksinasi/Listrik/Komunisme/dll. Sy yakin tdk ada makan siang gratis sehingga  berjibaku mengkhianati neg ini.,buka saja semua jahat yang arogan ini libat dengan curang pilpres tambang di papua reklamasi jakarta kak cepat jakarta bandung mobilisasi tka china meikarta covid vaksinasi listrik komunisme dan lain saya yakin tidak ada makan siang gratis sehingga jibaku khianat neg ini,0
"Oh iya, buat kalian yg belum tahu. 

Vaksin AstraZeneca ini adalah vaksin Covid19 yg dikembangkan oleh Oxford University bekerjasama dengan AstraZeneca menggunakan platform Non-Replicating Viral Vector (ChAdOx 1)",oh iya buat kalian yang belum tahu vaksin astrazeneca ini adalah vaksin covid yang kembang oleh oxford university bekerjasama dengan astrazeneca guna platform non replicating viral vector chadox,1
"X : Rakyat minta vaksin
Z: OK
X: Rakyat Minta JKW divaksin dulu
Z:OK
X: Rakyat minta Vaksin Halal
Z:OK
X:Rakyat minta Vaksin gratis
Z:OK
X: jangan halangi Rakyat Mudik!
Z: Tapi Nanti Covid Naik?
X:Covid Naik Rakyat ingin JKW mundur!
Z: Yg ingin JKW mundur itu Rakyat apa Anjing?😡",rakyat minta vaksin ok rakyat minta jokowi vaksin dulu ok rakyat minta vaksin halal ok rakyat minta vaksin gratis ok jangan halang rakyat mudik tapi nanti covid naik covid naik rakyat ingin jokowi mundur yang ingin jokowi mundur itu rakyat apa anjing,0
"Inget! VAKSIN itu hanya salah satu Ikhtiar. jangan ngeledekin Sinovac atau mendewakan Vaksin lainnya yg kalian pikir lebih bagus. boleh jadi Vaksin dapat mencegah penyebaran Covid, tapi tidak bisa Mencegah Malaikat Maut datang Menyapa Anda 😉",ingat vaksin itu hanya salah satu ikhtiar jangan ngeledekin sinovac atau dewa vaksin lain yang kalian pikir lebih bagus boleh jadi vaksin dapat cegah sebar covid tapi tidak bisa cegah malaikat maut datang sapa anda,1
"@Dennysiregar7 Kewajiban pemerintah adalah menyediakan Vaksin untuk rakyatnya secara gratis.
Hak rakyat untuk mau atau tidak di vaksin.
Jadi kalo yang menolak kena corona, pemerintah juga tidak wajib merawat mereka. Karena mereka sudah menolak vaksin.",wajib perintah adalah sedia vaksin untuk rakyat cara gratis hak rakyat untuk mau atau tidak di vaksin jadi jika yang tolak kena corona perintah juga tidak wajib rawat mereka karena mereka sudah tolak vaksin,1
"Hai Sobat Sehat,
Pemerintah memutuskan untuk memberikan perlindungan ekstra bagi tenaga kesehatan dengan penyuntikan vaksin COVID-19 dosis ketiga (booster) memakai vaksin Moderna untuk 1,4 juta tenaga kesehatan yang sudah dimulai dari tanggal 16 Juli 2021.",hai sobat sehat perintah putus untuk beri lindung ekstra bagi tenaga sehat dengan sunti vaksin covid dosis tiga booster pakai vaksin moderna untuk juta tenaga sehat yang sudah mulai dari tanggal juli,1
"@KebumenPolres ""Tindakan vaksinasi hampir pasti, namun tetap efektif terhadap varian baru virus corona B.1.1.7. Varian baru ini juga tetap akan terdeteksi menggunakan uji PCR.""

-Prof Dr. dr. Zubairi Djoerban SpPD-KHOM-

#TetapDisiplin5M
Corona Belum Berakhir",tindak vaksinasi hampir pasti namun tetap efektif hadap varian baru virus corona varian baru ini juga tetap akan deteksi guna uji pcr prof dari dari zubairi djoerban sppd khom corona belum akhir,1
"Ada lima produk vaksin COVID-19 yang bakal digunakan Indonesia: Pfizer, AstraZeneca, Moderna, Sinovac, Novavax. BUMN Bio Farma akan memproduksi vaksin tersebut dalam bentuk bulk (bahan baku) menjadi vaksin siap pakai.",ada lima produk vaksin covid yang bakal guna indonesia pfizer astrazeneca moderna sinovac novavax bumn bio farma akan produksi vaksin sebut dalam bentuk bulk bahan baku jadi vaksin siap pakai,1
"@FirzaHusain Menurut hemat saya, salah satu bantuan urang kaya kepada negara kita adalah dengan membeli vaksin covid sendiri. Tetapi kalau tidak rela tunggu vaksin gratis 🤭",turut hemat saya salah satu bantu saya kayak kepada negara kita adalah dengan beli vaksin covid sendiri tetapi kalau tidak rela tunggu vaksin gratis,1
"Kayanya baru indon negara yg ada rakyatnya harus bayar utk vaksinasi covid. Di luar, utk warga asing pun vaksinasinya gratis.

Semakin kagum dan bangga dng negara indon harga mati ini. Pancasila memang sakti.",kayak baru indon negara yang ada rakyat harus bayar untuk vaksinasi covid di luar untuk warga asing pun vaksinasi gratis makin kagum dan bangga dengan negara indon harga mati ini pancasila memang sakti,1
